PID	PLOTKEY	TREE_ID	TREE_SPECIES	TREE_SPECIES_LUMP	code	DIAM_CLASS_4_11	DIAM_CLASS_12_23	DIAM_CLASS_24_35	DIAM_CLASS_36_	TOTAL	height	genus	species	var_subsp	lifeform	source	table	code_match	name	num_matches
14561	38F18	18448	D	D	D	1	1	2	3	7	150	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14561	38F18	18450	S	S	S	0	1	0	0	1	100	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14562	38F19	18452	D	D	D	2	0	1	1	4	120	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14562	38F19	18453	B	B	B	1	2	0	0	3	30	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14562	38F19	18451	Y	Y	Y	0	0	0	2	2	115	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14562	38F19	18454	I	I	I	0	1	0	0	1	50	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14563	38F21	18456	D	D	D	4	2	1	1	8	115	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14563	38F21	18455	Y	Y	Y	3	2	1	2	8	110	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14565	38F211	18457	D	D	D	7	4	2	0	13	85	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14565	38F211	18458	W1	W1	W1	3	0	0	0	3	30	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14565	38F211	18459	C	C	C	2	0	0	0	2	20	quercus	chrysolepis		t	3	TREE_TALLY	matched	Quercus chrysolepis 	1
14565	38F211	18460	M2	M2	M2	1	0	0	0	1	20	acer	macrophyllum		t	3	TREE_TALLY	matched	Acer macrophyllum 	2
14567	38F213	18461	W1	W1	W1	20	0	0	5	25	130	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14567	38F213	18463	Y	Y	Y	2	0	0	2	4	120	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14567	38F213	18462	I	I	I	2	0	0	0	2	45	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14568	38F22	18464	Y	Y	Y	6	3	2	0	11	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14568	38F22	18465	B	B	B	3	2	0	0	5	25	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14569	38F23	18468	B	B	B	12	1	0	0	13	25	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14569	38F23	18466	Y	Y	Y	1	3	2	0	6	95	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14569	38F23	18467	D	D	D	1	3	0	0	4	90	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14570	38F24	18469	Y	Y	Y	0	4	2	1	7	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14570	38F24	18472	D	D	D	3	0	0	0	3	80	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14570	38F24	18470	I	I	I	1	1	0	1	3	50	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14570	38F24	18471	B	B	B	1	0	0	1	2	25	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14571	38F25	18476	W1	W1	W1	1	3	3	1	8	140	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14571	38F25	18475	D	D	D	0	2	4	1	7	140	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14571	38F25	18473	S	S	S	1	2	1	0	4	120	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14571	38F25	18474	Y	Y	Y	0	1	1	0	2	125	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14571	38F25	18477	I	I	I	0	1	0	0	1	60	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14572	38F26	18480	D	D	D	2	2	1	1	7	100	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14572	38F26	18481	W1	W1	W1	4	1	2	0	7	80	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14572	38F26	18479	Y	Y	Y	0	2	2	2	6	110	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14572	38F26	18478	S	S	S	0	2	1	1	4	100	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14572	38F26	18482	B	B	B	1	1	0	0	2	35	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14573	38F27	18484	Y	Y	Y	4	4	2	1	11	75	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14573	38F27	18485	D	D	D	2	3	1	0	6	70	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14573	38F27	18483	S	S	S	1	3	1	0	5	60	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14574	38F28	18487	W1	W1	W1	18	3	0	0	21	110	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14574	38F28	18488	B	B	B	5	1	0	0	6	35	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14574	38F28	18486	Y	Y	Y	3	3	0	0	6	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14574	38F28	18489	D	D	D	1	0	0	0	1		pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14576	38F31	18491	B	B	B	31	1	0	0	32	20	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14576	38F31	18490	D	D	D	4	3	2	0	9	90	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14578	38F311	18494	W1	W1	W1	3	2	0	1	6	130	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14578	38F311	18492	S	S	S	0	1	0	2	3	135	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14578	38F311	18495	I	I	I	2	0	0	0	2	60	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14578	38F311	18493	Y	Y	Y	0	0	1	1	2	150	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14579	38F312	18496	S	S	S	2	3	1	1	7	110	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14579	38F312	18497	Y	Y	Y	1	2	3	0	6	110	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14579	38F312	18498	D	D	D	1	1	0	0	2	70	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14579	38F312	18499	W1	W1	W1	1	0	0	0	1	50	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14580	38F313	18500	D	D	D	4	1	1	0	6	170	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14580	38F313	18502	Y	Y	Y	2	3	0	0	5	170	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14580	38F313	18503	W	W	W	1	2	1	0	4	170	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
14580	38F313	18501	S	S	S	1	1	0	1	3	170	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14581	38F314	18507	W1	W1	W1	9	2	1	1	13	110	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14581	38F314	18504	S	S	S	5	2	1	0	8	100	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14581	38F314	18506	D	D	D	4	0	0	0	4	60	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14581	38F314	18505	Y	Y	Y	2	0	0	0	2	60	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14582	38F315	18508	S	S	S	0	1	2	3	6	130	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14582	38F315	18509	Y	Y	Y	1	1	3	1	6	125	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14582	38F315	18510	W1	W1	W1	0	1	1	2	4	140	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14582	38F315	18511	D	D	D	0	0	1	0	1	110	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14582	38F315	18512	I	I	I	0	1	0	0	1	60	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14583	38F316	18513	S	S	S	0	0	2	1	3	120	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14583	38F316	18514	Y	Y	Y	0	2	1	0	3	110	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14583	38F316	18515	D	D	D	0	0	1	1	2	120	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14583	38F316	18516	W1	W1	W1	0	0	1	1	2	120	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14584	38F317	18517	R	R	R	10	3	0	1	14	100	sequoia	sempervirens		t	3	TREE_TALLY	matched	Sequoia sempervirens 	2
14584	38F317	18520	W1	W1	W1	4	2	0	0	6	90	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14584	38F317	18518	Y	Y	Y	2	2	2	0	6	85	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14584	38F317	18519	S	S	S	1	0	0	0	1	30	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14585	38F318	18521	W1	W1	W1	9	11	5	0	25	90	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14585	38F318	18522	R1	R1	R1	2	3	3	2	10	100	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14586	38F32	18524	W1	W1	W1	4	5	0	0	9	140	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14586	38F32	18523	S	S	S	3	3	0	0	6	140	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14586	38F32	18525	D	D	D	1	2	1	0	4	140	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14587	38F33	18527	Y	Y	Y	1	1	1	2	5	120	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14587	38F33	18526	S	S	S	0	2	0	2	4	115	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14587	38F33	18528	D	D	D	0	1	2	0	3	100	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14587	38F33	18529	W1	W1	W1	0	1	1	1	3	120	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14588	38F34	18530	Y	Y	Y	2	2	1	4	9	140	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14588	38F34	18533	B	B	B	2	1	0	0	3	15	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14588	38F34	18531	I	I	I	1	0	1	0	2	45	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14588	38F34	18534	D	D	D	0	1	0	0	1	90	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14588	38F34	18532	S	S	S	0	0	1	0	1	100	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14589	38F35	18535	Y	Y	Y	8	4	0	2	14		pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14589	38F35	18536	B	B	B	4	2	0	0	6	15	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14589	38F35	18538	I	I	I	1	1	0	0	2	50	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14589	38F35	18537	S	S	S	1	0	0	0	1		pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14591	38F37	18540	Y	Y	Y	4	2	0	1	7	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14591	38F37	18541	D	D	D	3	1	0	1	5	60	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14591	38F37	18542	B	B	B	2	1	0	0	3	20	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14591	38F37	18539	S	S	S	0	1	0	2	3	120	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14592	38F38	18544	Y	Y	Y	3	1	4	0	8	125	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14592	38F38	18546	W1	W1	W1	1	1	2	0	4	120	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14592	38F38	18545	D	D	D	0	2	1	0	3	115	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14592	38F38	18543	S	S	S	0	1	1	1	3	130	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14592	38F38	18547	I	I	I	2	0	0	0	2	25	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14593	38F39	18548	Y	Y	Y	4	11	1	0	16	135	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14593	38F39	18549	D	D	D	4	4	0	0	8	125	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14593	38F39	18550	I	I	I	2	0	0	0	2	25	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14593	38F39	18551	S	S	S	2	0	0	0	2	80	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14593	38F39	18552	B	B	B	1	0	0	0	1	15	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14596	38F411	18553	R1	R1	R1	3	1	0	0	4	30	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14598	38F413	18554	R1	R1	R1	9	11	6	1	27	70	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14598	38F413	18555	W1	W1	W1	1	3	1	1	6	70	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14599	38F42	18556	Y	Y	Y	0	6	3	0	9	102	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14599	38F42	18557	B	B	B	0	3	0	0	3	15	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14599	38F42	18558	M2	M2	M2	0	2	0	0	2	12	acer	macrophyllum		t	3	TREE_TALLY	matched	Acer macrophyllum 	2
14600	38F43	18561	C	C	C	10	0	0	0	10	10	quercus	chrysolepis		t	3	TREE_TALLY	matched	Quercus chrysolepis 	1
14600	38F43	18559	K	K	K	7	1	0	0	8	25	pinus	tuberculata		t	3	TREE_TALLY	matched	Pinus tuberculata 	1
14600	38F43	18562	B	B	B	3	0	0	0	3	12	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14600	38F43	18560	D	D	D	2	0	0	0	2	30	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14601	38F44	18566	D	D	D	16	0	0	0	16	140	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14601	38F44	18564	W1	W1	W1	10	0	1	1	12	140	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14601	38F44	18565	B	B	B	3	3	0	0	6	25	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14601	38F44	18563	S	S	S	5	0	1	0	6	140	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14601	38F44	18567	Y	Y	Y	1	1	3	0	5	140	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14602	38F45	18569	R1	R1	R1	4	5	0	0	9	60	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14602	38F45	18568	W4	W4	W4	4	4	0	1	9	55	pinus	monticola		t	3	TREE_TALLY	matched	Pinus monticola 	1
14603	38F46	18570	S	S	S	0	1	2	1	4	110	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14603	38F46	18571	W1	W1	W1	1	2	1	0	4	90	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14603	38F46	18572	R1	R1	R1	0	1	1	1	3	100	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14604	38F47	18573	S	S	S	0	0	1	3	4	150	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14604	38F47	18574	R1	R1	R1	0	0	1	2	3	150	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14605	38F48	18575	S	S	S	1	0	0	3	4	130	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14606	38F49	18578	R1	R1	R1	0	0	2	2	4	150	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14606	38F49	18576	S	S	S	0	0	1	2	3	150	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14606	38F49	18577	W1	W1	W1	1	2	0	0	3	110	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14608	38F52	18579	I	I	I	17	2	0	0	19	20	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14608	38F52	18581	B	B	B	10	0	0	0	10	25	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14608	38F52	18580	Y	Y	Y	7	2	0	0	9	80	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14609	38F53	18582	W1	W1	W1	1	4	5	3	13	150	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14609	38F53	18583	I	I	I	1	0	0	0	1	12	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14610	38F54	18584	R1	R1	R1	1	10	11	0	22	158	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14610	38F54	18585	W4	W4	W4	1	0	0	0	1	25	pinus	monticola		t	3	TREE_TALLY	matched	Pinus monticola 	1
14611	38F55	18586	R1	R1	R1	10	8	3	0	21	115	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14611	38F55	18587	W1	W1	W1	3	1	0	0	4	70	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14611	38F55	18588	J	J	J	1	2	0	0	3	75	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
14613	38F57	18590	W1	W1	W1	14	1	3	4	22	110	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14613	38F57	18589	R1	R1	R1	3	2	1	2	8	100	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14613	38F57	18591	LP	LP	LP	4	1	0	0	5	65	pinus	flexilis		t	3	TREE_TALLY	matched	Pinus flexilis 	1
14615	38F610	18592	W1	W1	W1	2	5	3	0	10	130	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14615	38F610	18593	R1	R1	R1	4	1	2	0	7		abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14616	38F611	18594	R1	R1	R1	0	5	7	1	13	100	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14616	38F611	18595	W4	W4	W4	1	1	0	0	2	90	pinus	monticola		t	3	TREE_TALLY	matched	Pinus monticola 	1
14617	38F612	18597	W1	W1	W1	4	1	1	1	7	45	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14617	38F612	18596	J	J	J	2	2	1	1	6	40	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
14618	38F613	18598	J	J	J	2	0	1	1	4	100	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
14618	38F613	18599	Jo	Jo	Jo	0	0	1	0	1	30	juniperus	occidentalis		t	2	TREE_TALLY	matched	Juniperus occidentalis 	1
14619	38F614	18601	L	L	L	7	8	2	0	17	65	pinus	contorta	murrayana	t	3	TREE_TALLY	matched	Pinus contorta murrayana	2
14619	38F614	18602	(L)	L	L	1	2	0	0	3	65	pinus	contorta	murrayana	t	3	TREE_TALLY	matched	Pinus contorta murrayana	2
14619	38F614	18600	J	J	J	0	2	0	0	2	100	pinus	ponderosa	jeffreyi	t	3	TREE_TALLY	matched	Pinus ponderosa jeffreyi	3
14621	38F63	18603	R	R	R	17	3	1	1	22	170	sequoia	sempervirens		t	3	TREE_TALLY	matched	Sequoia sempervirens 	2
14621	38F63	18604	W1	W1	W1	6	0	1	2	9	160	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14622	38F64	18605	R1	R1	R1	3	3	1	3	10	110	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14622	38F64	18606	W1	W1	W1	1	1	0	0	2	65	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14623	38F65	18608	W1	W1	W1	3	2	2	1	8	80	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14623	38F65	18607	R1	R1	R1	0	2	1	3	6	110	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14624	38F66	18609	R1	R1	R1	7	5	1	3	16	140	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14624	38F66	18610	W1	W1	W1	1	0	0	3	4	140	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14625	38F67	18611	R1	R1	R1	3	9	4	2	18	95	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14626	38F68	18612	W1	W1	W1	15	5	5	3	28	100	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14626	38F68	18613	R1	R1	R1	0	2	1	0	3	75	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14627	38F69	18614	R1	R1	R1	3	4	5	3	15	110	abies	magnifica		t	3	TREE_TALLY	matched	Abies magnifica 	1
14627	38F69	18616	W1	W1	W1	3	2	1	0	6	100	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14627	38F69	18615	W4	W4	W4	1	0	0	0	1	20	pinus	monticola		t	3	TREE_TALLY	matched	Pinus monticola 	1
14629	39C65	18617	S	S	S	0	1	1	2	4		pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14630	39D11	18618	Y	Y	Y	11	18	3	0	32	90	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14630	39D11	18620	B	B	B	5	1	0	0	6	50	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14630	39D11	18619	D	D	D	2	2	0	0	4	80	pseudotsuga	taxifolia		t	3	TREE_TALLY	matched	Pseudotsuga taxifolia 	2
14631	39D12	18621	Y	Y	Y	21	13	18	0	52	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14632	39D21	18622	Y	Y	Y	0	2	3	6	11	180	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14632	39D21	18623	B	B	B	0	3	1	0	4	50	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14632	39D21	18624	M	M	M	2	0	0	0	2	30	arbutus	menziesii		t	3	TREE_TALLY	matched	Arbutus menziesii 	1
14633	39D22	18625	Y	Y	Y	21	12	0	2	35	170	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14633	39D22	18626	I	I	I	6	6	0	0	12	50	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14633	39D22	18627	B	B	B	0	0	1	1	2	70	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14634	39D23	18628	Y	Y	Y	20	18	0	0	38	85	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14634	39D23	18629	B	B	B	0	1	0	1	2	65	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14635	39D24	18630	Y	Y	Y	9	13	7	1	30	110	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14635	39D24	18631	B	B	B	1	0	2	0	3	60	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14636	39D25	18632	Y	Y	Y	3	7	11	1	22	120	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14636	39D25	18634	S	S	S	0	1	1	0	2	120	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
14636	39D25	18633	W	W	W	1	0	0	0	1	40	quercus	wislizenii		t	3	TREE_TALLY	matched	Quercus wislizenii 	2
14637	39D31	18635	B	B	B	2	5	6	1	14	60	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14638	39D32	18636	Y	Y	Y	14	1	1	3	19	180	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14638	39D32	18637	B	B	B	1	2	1	0	4	70	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14638	39D32	18638	I	I	I	3	0	0	0	3	20	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14639	39D33	18639	Y	Y	Y	6	9	11	1	27	120	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14639	39D33	18643	I	I	I	10	0	0	0	10	30	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14639	39D33	18642	I stump	I	I	1	4	2	0	7	3	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14639	39D33	18641	Y stump	Y	Y	2	3	0	0	5	3	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14639	39D33	18640	B	B	B	2	1	1	0	4	50	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14639	39D33	18644	W1	W1	W1	1	1	0	0	2	60	abies	concolor		t	3	TREE_TALLY	matched	Abies concolor 	1
14640	39D34	18645	Y	Y	Y	30	9	3	2	44	90	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14640	39D34	18647	I	I	I	6	0	0	0	6	40	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14640	39D34	18646	B	B	B	2	0	0	0	2	35	quercus	kelloggii		t	3	TREE_TALLY	matched	Quercus kelloggii 	1
14641	39D35	18648	Y	Y	Y	6	14	2	0	22	100	pinus	ponderosa		t	3	TREE_TALLY	matched	Pinus ponderosa 	2
14641	39D35	18652	I	I	I	13	2	0	0	15	80	libocedrus	decurrens		t	3	TREE_TALLY	matched	Libocedrus decurrens 	1
14641	39D35	18649	S	S	S	3	5	4	0	12	100	pinus	lambertiana		t	3	TREE_TALLY	matched	Pinus lambertiana 	1
